,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML
0,52.97982132695764,5.056116666666998,328176.97431802365,271618.36208861857,273260.2300684779,0.0
1,52.97982132695764,5.156116666666998,327235.17251081485,268698.40592993516,271862.6846554826,0.0
2,53.01106915782879,5.056116666666998,7699.610669063189,5632.152138518406,5493.665745258894,0.0
3,53.01106915782879,5.156116666666998,7715.444911494738,5813.2715692190795,5439.991595289856,0.0
4,54.97700987780368,5.056116666666998,136569.50459815902,116534.69867583351,111613.26863497168,366.4675384742622
5,54.97700987780368,5.156116666666998,136221.21532219648,116118.31331033073,110865.41097374118,597.0358652722923
6,55.01895109076933,4.4561166666670005,1017.9706622934809,1083.8688098627774,946.9149077479026,0.0
7,56.99579932650052,13.05611666666697,5003882.145545576,4325877.761259332,4212572.97694248,136514.72346193186
8,56.99579932650052,13.15611666666697,5002031.064503913,4415999.521544559,4215275.942030119,139670.38003371528
9,57.97565234280839,1.4561166666670002,7965.779503720433,7918.571741369555,8077.7601616481925,827.3858600862791
10,57.97565234280839,1.5561166666670003,8848.50604037369,7784.348530142193,8994.039575322267,742.4758236580527
11,59.01397849768309,2.0561166666670005,324010.88175829424,285545.8028156532,284580.151690774,1118184.8269904084
12,59.01397849768309,2.1561166666670006,323462.22913074173,284790.99720966065,287253.75684347615,1113623.9789213093
13,59.02494003733337,3.2561166666670016,46882.69417826771,37848.66387685152,41122.40783557462,0.0
14,59.02494003733337,3.3561166666670017,50672.808354149856,41936.02316724552,44959.70301389258,0.0
15,59.047745979723935,2.0561166666670005,2443.1341151842016,2698.168351328012,1974.829373947387,0.0
16,59.047745979723935,3.3561166666670017,709.5505771019976,771.8114261438518,487.2305006564105,0.0
17,59.98524356542017,13.05611666666697,15056.941167083984,14979.384583337558,18172.3387496151,1175.9157788366858
18,60.017121859963325,2.0561166666670005,7125.5573449431195,5554.06954725385,6073.544998855028,0.0
19,61.01659713564749,2.0561166666670005,836.9290324357039,804.3908317713374,641.8704466699769,0.0
20,61.01659713564749,5.656116666666996,3386.9504021143093,1922.358782070773,2719.6530383458407,0.0
21,68.99575069347397,0.956116666667,84561.1265118592,73851.35139574164,61091.77615028732,3898.820428461955
22,68.99666338920801,0.956116666667,84561.1265118592,73851.35139574164,61091.77615028732,3898.820428461955
23,69.00925323245752,5.056116666666998,12692.131367200054,8155.150599683082,8136.142737255902,0.0
24,69.00925323245752,5.156116666666998,12495.012564038256,7869.321620195526,7971.226856416353,0.0
25,71.05030807362614,1.256116666667,3842.6628557803574,2811.9881685131745,3463.9643842428436,3126.8831574646592
26,72.9696817820553,13.456116666666968,126956.79013273757,108792.85536198058,109656.95905107367,827.1101205581082
27,72.9696817820553,13.556116666666968,126568.3785154157,112116.08381863023,108490.3505245263,652.4194088513588
28,72.99305312834174,0.656116666667,8078.501690052051,6878.255984423964,5982.421336493773,32424.118239966796
